sportID,Sport,Country,Lat,Lon,participants_Count,medals_Count
1,Archery,Australia,-35.18,149.08,2,0
1,Archery,Bangladesh,23.42,90.22,1,0
1,Archery,Bhutan,27.32,89.43,1,0
1,Archery,Bulgaria,42.4,23.18,1,0
1,Archery,Burma,16.47,96.1,1,0
1,Archery,Canada,45.25,-75.43,2,0
1,Archery,Chile,-50.46,-75.26,1,0
1,Archery,China,39.55,116.26,7,2
1,Archery,Colombia,4.38,-74.05,2,0
1,Archery,Cote d'Ivoire,6.51,-5.18,1,0
1,Archery,Cuba,23.07,-82.25,1,0
1,Archery,Denmark,55.43,12.34,3,0
1,Archery,Egypt,30.2,31.13,2,0
1,Archery,Estonia,59.22,24.48,1,0
1,Archery,Fiji,-18.08,178.25,1,0
1,Archery,France,48.5,2.2,4,0
1,Archery,Georgia,41.43,44.48,1,0
1,Archery,Germany,52.32,13.25,2,0
1,Archery,Greece,38,23.44,1,0
1,Archery,India,28.37,77.13,5,0
1,Archery,Iran,35.4,51.26,1,0
1,Archery,Iraq,33.2,44.26,1,0
1,Archery,Italy,41.48,12.36,5,1
1,Archery,Japan,35.4,139.45,6,2
1,Archery,Kazakhstan,43.19,76.55,2,0
1,Archery,"Korea, North",39,125.47,1,0
1,Archery,"Korea, South",37.3,127,6,4
1,Archery,Luxembourg,49.37,6.08,1,0
1,Archery,Malaysia,3.08,101.42,4,0
1,Archery,Mexico,19.25,-99.1,6,2
1,Archery,Moldova,47,28.5,1,0
1,Archery,Mongolia,47.54,106.52,2,0
1,Archery,Netherlands,52.21,4.54,1,0
1,Archery,Norway,59.55,10.45,1,0
1,Archery,Philippines,14.37,120.58,2,0
1,Archery,Poland,52.15,21,2,0
1,Archery,Russia,55.45,37.42,2,0
1,Archery,Samoa,-13.5,-171.45,1,0
1,Archery,San Marino,43.56,12.26,1,0
1,Archery,Slovenia,46.04,14.3,1,0
1,Archery,South Africa,-25.45,28.12,1,0
1,Archery,Spain,40.25,-3.43,2,0
1,Archery,Sweden,59.2,1.03,1,0
1,Archery,Switzerland,46.57,7.26,2,0
1,Archery,Taiwan,25.5,121.32,6,0
1,Archery,Thailand,13.44,100.3,1,0
1,Archery,Turkey,39.55,32.5,1,0
1,Archery,Ukraine,50.25,30.3,6,0
1,Archery,United Kingdom,51.3,-0.1,6,0
1,Archery,United States,38.55,-77,6,1
1,Archery,Venezuela,10.35,-66.56,2,0
2,Athletics,Afghanistan,34.31,69.12,2,0
2,Athletics,Albania,41.2,19.49,2,0
2,Athletics,Algeria,36.5,3,6,1
2,Athletics,American Samoa,-14.16,-170.43,1,0
2,Athletics,Andorra,42.3,1.3,2,0
2,Athletics,Angola,-8.5,13.15,2,0
2,Athletics,Antigua and Barbuda,17.08,-61.5,3,0
2,Athletics,Argentina,-34.4,-58.3,9,0
2,Athletics,Armenia,40.1,44.31,4,0
2,Athletics,Australia,-35.18,149.08,50,3
2,Athletics,Austria,48.13,16.22,7,0
2,Athletics,Azerbaijan,40.22,49.53,3,0
2,Athletics,Bahamas,25.05,-77.2,22,1
2,Athletics,Bahrain,26.12,50.38,9,1
2,Athletics,Bangladesh,23.42,90.22,1,0
2,Athletics,Barbados,13.06,-59.37,4,0
2,Athletics,Belarus,53.55,27.33,48,0
2,Athletics,Belgium,50.5,4.21,16,0
2,Athletics,Belize,17.13,-88.48,2,0
2,Athletics,Benin,6.3,2.47,2,0
2,Athletics,Bermuda,32.18,-64.48,2,0
2,Athletics,Bolivia,-16.3,-68.1,2,0
2,Athletics,Bosnia and Herzegovina,43.52,18.25,2,0
2,Athletics,Botswana,-24.45,25.55,3,1
2,Athletics,Brazil,-15.45,-47.57,36,0
2,Athletics,Brunei,4.56,114.58,2,0
2,Athletics,Bulgaria,42.4,23.18,8,0
2,Athletics,Burkina Faso,12.22,-1.31,2,0
2,Athletics,Burma,16.47,96.1,2,0
2,Athletics,Burundi,-3.22,29.19,3,0
2,Athletics,Cambodia,11.35,104.55,2,0
2,Athletics,Cameroon,3.52,11.31,2,0
2,Athletics,Canada,45.25,-75.43,44,1
2,Athletics,Cape Verde,39.03,-27.59,2,0
2,Athletics,Cayman Islands,19.2,-81.24,3,0
2,Athletics,Central African Republic,4.23,18.37,2,0
2,Athletics,Chad,12.1,14.59,2,0
2,Athletics,Chile,-50.46,-75.26,7,0
2,Athletics,China,39.55,116.26,51,6
2,Athletics,Colombia,4.38,-74.05,32,1
2,Athletics,Comoros,-11.4,43.16,2,0
2,Athletics,Congo,-4.14,15.14,2,0
2,Athletics,"Congo, Dem Rep",-4.19,15.19,2,0
2,Athletics,Cook Islands,-21.12,-159.46,2,0
2,Athletics,Costa Rica,9.59,-84.04,4,0
2,Athletics,Cote d'Ivoire,6.51,-5.18,4,0
2,Athletics,Croatia,45.48,15.58,8,1
2,Athletics,Cuba,23.07,-82.25,46,2
2,Athletics,Cyprus,35.09,33.21,4,0
2,Athletics,Czech Republic,50.06,14.26,31,2
2,Athletics,Denmark,55.43,12.34,6,0
2,Athletics,Djibouti,11.3,4.06,2,0
2,Athletics,Dominica,15.18,-61.23,2,0
2,Athletics,Dominican Republic,18.3,-69.57,11,2
2,Athletics,East Timor,-8.34,125.34,2,0
2,Athletics,Ecuador,-0.14,-78.3,12,0
2,Athletics,Egypt,30.2,31.13,7,0
2,Athletics,El Salvador,13.4,-89.1,2,0
2,Athletics,Equatorial Guinea,3.45,8.48,1,0
2,Athletics,Eritrea,15.2,38.58,10,0
2,Athletics,Estonia,59.22,24.48,11,1
2,Athletics,Ethiopia,9.03,38.42,31,7
2,Athletics,Fiji,-18.08,178.25,2,0
2,Athletics,Finland,60.08,25,13,1
2,Athletics,France,48.5,2.2,51,2
2,Athletics,Gabon,0.3,9.25,2,0
2,Athletics,Gambia,13.28,-16.39,2,0
2,Athletics,Georgia,41.43,44.48,4,0
2,Athletics,Germany,52.32,13.25,74,8
2,Athletics,Ghana,5.33,-0.15,3,0
2,Athletics,Greece,38,23.44,25,0
2,Athletics,Grenada,12.04,-61.44,8,1
2,Athletics,Guam,13.28,144.45,2,0
2,Athletics,Guatemala,14.38,-90.22,6,1
2,Athletics,Guinea,9.31,-13.43,2,0
2,Athletics,Guinea-Bissau,11.52,-15.39,2,0
2,Athletics,Guyana,6.46,-58.1,3,0
2,Athletics,Haiti,18.32,-72.2,4,0
2,Athletics,Honduras,14.05,-87.14,2,0
2,Athletics,Hungary,47.3,19.03,16,1
2,Athletics,Iceland,6.09,-21.51,3,0
2,Athletics,Independent Olympic Athletes,-13.48,-171.45,2,0
2,Athletics,India,28.37,77.13,13,0
2,Athletics,Indonesia,-6.08,106.45,1,0
2,Athletics,Iran,35.4,51.26,7,1
2,Athletics,Iraq,33.2,44.26,2,0
2,Athletics,Ireland,53.2,-6.15,22,0
2,Athletics,Israel,31.47,35.13,3,0
2,Athletics,Italy,41.48,12.36,37,1
2,Athletics,Jamaica,17.58,-76.48,45,12
2,Athletics,Japan,35.4,139.45,44,1
2,Athletics,Jordan,31.57,35.56,2,0
2,Athletics,Kazakhstan,43.19,76.55,23,1
2,Athletics,Kenya,-1.17,36.49,44,11
2,Athletics,Kiribati,14.36,-61.05,2,0
2,Athletics,"Korea, North",39,125.47,5,0
2,Athletics,"Korea, South",37.3,127,17,0
2,Athletics,Kuwait,29.2,48,3,0
2,Athletics,Kyrgyzstan,40.07,71.44,2,0
2,Athletics,Laos,17.59,102.38,2,0
2,Athletics,Latvia,56.4,106.1,17,0
2,Athletics,Lebanon,33.52,35.3,2,0
2,Athletics,Lesotho,-29.19,27.29,2,0
2,Athletics,Liberia,6.18,-10.47,3,0
2,Athletics,Libya,32.54,13.11,1,0
2,Athletics,Liechtenstein,47.08,9.32,1,0
2,Athletics,Lithuania,54.4,25.19,20,0
2,Athletics,Macedonia,42,21.28,2,0
2,Athletics,Madagascar,-18.52,47.3,2,0
2,Athletics,Malawi,-13.58,33.49,2,0
2,Athletics,Malaysia,3.08,101.42,2,0
2,Athletics,Maldives,4,73.28,2,0
2,Athletics,Mali,12.4,-7.59,2,0
2,Athletics,Malta,35.54,14.32,2,0
2,Athletics,Marshall Islands,7.7,-171.4,2,0
2,Athletics,Mauritania,1.09,-15.58,2,0
2,Athletics,Mauritius,-20.1,57.3,2,0
2,Athletics,Mexico,19.25,-99.1,18,0
2,Athletics,Micronesia,14.36,-61.05,2,0
2,Athletics,Moldova,47,28.5,9,0
2,Athletics,Monaco,43.44,7.25,1,0
2,Athletics,Mongolia,47.54,106.52,2,0
2,Athletics,Montenegro,42.47,19.28,2,0
2,Athletics,Morocco,34.02,-16.51,23,1
2,Athletics,Mozambique,25.58,32.35,2,0
2,Athletics,Namibia,-22.34,17.06,3,0
2,Athletics,Nepal,27.42,85.19,2,0
2,Athletics,Netherlands,52.21,4.54,21,0
2,Athletics,New Zealand,-41.17,174.47,8,1
2,Athletics,Nicaragua,12.06,-86.18,2,0
2,Athletics,Niger,13.32,2.05,2,0
2,Athletics,Nigeria,6.27,3.28,23,0
2,Athletics,Norway,59.55,10.45,14,0
2,Athletics,Oman,23.37,58.38,3,0
2,Athletics,Pakistan,33.4,73.08,2,0
2,Athletics,Palau,7.21,134.31,2,0
2,Athletics,Palestine,31.47,35.13,2,0
2,Athletics,Panama,8.58,-79.32,3,0
2,Athletics,Papua New Guinea,-9.3,14.07,2,0
2,Athletics,Paraguay,-25.15,-57.4,2,0
2,Athletics,Peru,-12.06,-77.03,5,0
2,Athletics,Philippines,14.37,120.58,1,0
2,Athletics,Poland,52.15,21,57,2
2,Athletics,Portugal,38.44,-9.08,22,0
2,Athletics,Puerto Rico,18.28,-6.07,7,1
2,Athletics,Qatar,25.15,51.36,6,1
2,Athletics,Romania,44.25,26.07,17,0
2,Athletics,Russia,55.45,37.42,97,18
2,Athletics,Rwanda,-1.56,30.04,3,0
2,Athletics,Saint Kitts and Nevis,17.18,-62.44,7,0
2,Athletics,Saint Lucia,14.1,-60.59,2,0
2,Athletics,Saint Vincent and the Grenadines,13.1,-61.14,2,0
2,Athletics,Samoa,-13.5,-171.45,1,0
2,Athletics,San Marino,43.56,12.26,1,0
2,Athletics,Sao Tome and Principe,0.2,6.44,2,0
2,Athletics,Saudi Arabia,24.39,46.46,10,0
2,Athletics,Senegal,14.38,-17.27,6,0
2,Athletics,Serbia,44.48,20.28,11,0
2,Athletics,Seychelles,-4.38,55.28,2,0
2,Athletics,Sierra Leone,8.3,-13.17,1,0
2,Athletics,Singapore,1.18,103.5,2,0
2,Athletics,Slovakia,48.1,17.1,11,0
2,Athletics,Slovenia,46.04,14.3,11,1
2,Athletics,Solomon Islands,-9.28,159.57,2,0
2,Athletics,Somalia,2.02,45.21,2,0
2,Athletics,South Africa,-25.45,28.12,20,1
2,Athletics,Spain,40.25,-3.43,51,0
2,Athletics,Sri Lanka,6.55,79.52,2,0
2,Athletics,Sudan,15.33,32.32,4,0
2,Athletics,Suriname,5.52,-55.14,2,0
2,Athletics,Swaziland,-26.2,31.08,2,0
2,Athletics,Sweden,59.2,1.03,8,0
2,Athletics,Switzerland,46.57,7.26,13,0
2,Athletics,Syria,33.3,36.19,1,0
2,Athletics,Taiwan,25.5,121.32,6,0
2,Athletics,Tajikistan,38.38,68.51,2,0
2,Athletics,Tanzania,-6.1,35.4,4,0
2,Athletics,Thailand,13.44,100.3,2,0
2,Athletics,Togo,6.1,1.21,2,0
2,Athletics,Tonga,-21.09,-175.14,2,0
2,Athletics,Trinidad and Tobago,10.38,-61.31,26,4
2,Athletics,Tunisia,36.48,10.11,5,1
2,Athletics,Turkey,39.55,32.5,32,2
2,Athletics,Turkmenistan,37.58,58.24,2,0
2,Athletics,Tuvalu,14.36,-61.05,2,0
2,Athletics,Uganda,0.19,32.35,12,1
2,Athletics,Ukraine,50.25,30.3,74,3
2,Athletics,United Arab Emirates,24.28,54.25,2,0
2,Athletics,United Kingdom,51.3,-0.1,73,6
2,Athletics,United States,38.55,-77,117,29
2,Athletics,Uruguay,-34.53,-56.11,2,0
2,Athletics,Uzbekistan,41.16,69.13,12,0
2,Athletics,Vanuatu,-17.45,168.18,2,0
2,Athletics,Venezuela,10.35,-66.56,13,0
2,Athletics,Vietnam,21.01,105.52,2,0
2,Athletics,Virgin Islands,18.26,-64.37,2,0
2,Athletics,"Virgin Islands, US",18.21,-64.56,4,0
2,Athletics,Yemen,15.24,44.14,2,0
2,Athletics,Zambia,-15.26,28.2,3,0
2,Athletics,Zimbabwe,-17.5,31.03,2,0
3,Badminton,Australia,-35.18,149.08,5,0
3,Badminton,Austria,48.13,16.22,2,0
3,Badminton,Belarus,53.55,27.33,1,0
3,Badminton,Belgium,50.5,4.21,2,0
3,Badminton,Bulgaria,42.4,23.18,1,0
3,Badminton,Canada,45.25,-75.43,4,0
3,Badminton,China,39.55,116.26,19,8
3,Badminton,Czech Republic,50.06,14.26,2,0
3,Badminton,Denmark,55.43,12.34,9,2
3,Badminton,Egypt,30.2,31.13,1,0
3,Badminton,Estonia,59.22,24.48,1,0
3,Badminton,Finland,60.08,25,2,0
3,Badminton,France,48.5,2.2,2,0
3,Badminton,Germany,52.32,13.25,5,0
3,Badminton,Guatemala,14.38,-90.22,1,0
3,Badminton,Iceland,6.09,-21.51,1,0
3,Badminton,India,28.37,77.13,5,1
3,Badminton,Indonesia,-6.08,106.45,9,0
3,Badminton,Ireland,53.2,-6.15,2,0
3,Badminton,Italy,41.48,12.36,1,0
3,Badminton,Japan,35.4,139.45,11,1
3,Badminton,"Korea, South",37.3,127,12,1
3,Badminton,Lithuania,54.4,25.19,1,0
3,Badminton,Malaysia,3.08,101.42,6,1
3,Badminton,Maldives,4,73.28,1,0
3,Badminton,Mexico,19.25,-99.1,1,0
3,Badminton,Netherlands,52.21,4.54,1,0
3,Badminton,Norway,59.55,10.45,1,0
3,Badminton,Peru,-12.06,-77.03,2,0
3,Badminton,Poland,52.15,21,5,0
3,Badminton,Portugal,38.44,-9.08,2,0
3,Badminton,Russia,55.45,37.42,6,1
3,Badminton,Singapore,1.18,103.5,4,0
3,Badminton,Slovakia,48.1,17.1,1,0
3,Badminton,Slovenia,46.04,14.3,1,0
3,Badminton,South Africa,-25.45,28.12,4,0
3,Badminton,Spain,40.25,-3.43,2,0
3,Badminton,Sri Lanka,6.55,79.52,2,0
3,Badminton,Sweden,59.2,1.03,1,0
3,Badminton,Switzerland,46.57,7.26,1,0
3,Badminton,Taiwan,25.5,121.32,8,0
3,Badminton,Thailand,13.44,100.3,6,0
3,Badminton,Turkey,39.55,32.5,1,0
3,Badminton,Uganda,0.19,32.35,1,0
3,Badminton,Ukraine,50.25,30.3,2,0
3,Badminton,United Kingdom,51.3,-0.1,4,0
3,Badminton,United States,38.55,-77,3,0
3,Badminton,Vietnam,21.01,105.52,1,0
4,Basketball,Angola,-8.5,13.15,12,0
4,Basketball,Argentina,-34.4,-58.3,11,0
4,Basketball,Australia,-35.18,149.08,24,1
4,Basketball,Brazil,-15.45,-47.57,19,0
4,Basketball,Canada,45.25,-75.43,11,0
4,Basketball,China,39.55,116.26,20,0
4,Basketball,Croatia,45.48,15.58,12,0
4,Basketball,Czech Republic,50.06,14.26,12,0
4,Basketball,France,48.5,2.2,23,1
4,Basketball,Lithuania,54.4,25.19,12,0
4,Basketball,Nigeria,6.27,3.28,10,0
4,Basketball,Russia,55.45,37.42,23,1
4,Basketball,Spain,40.25,-3.43,11,1
4,Basketball,Tunisia,36.48,10.11,11,0
4,Basketball,Turkey,39.55,32.5,11,0
4,Basketball,United Kingdom,51.3,-0.1,24,0
4,Basketball,United States,38.55,-77,23,2
6,Boxing,Afghanistan,34.31,69.12,1,0
6,Boxing,Algeria,36.5,3,7,0
6,Boxing,Angola,-8.5,13.15,1,0
6,Boxing,Argentina,-34.4,-58.3,2,0
6,Boxing,Armenia,40.1,44.31,1,0
6,Boxing,Australia,-35.18,149.08,11,0
6,Boxing,Azerbaijan,40.22,49.53,8,2
6,Boxing,Belarus,53.55,27.33,3,0
6,Boxing,Benin,6.3,2.47,1,0
6,Boxing,Botswana,-24.45,25.55,1,0
6,Boxing,Brazil,-15.45,-47.57,10,3
6,Boxing,Bulgaria,42.4,23.18,4,1
6,Boxing,Cameroon,3.52,11.31,5,0
6,Boxing,Canada,45.25,-75.43,3,0
6,Boxing,China,39.55,116.26,8,3
6,Boxing,Colombia,4.38,-74.05,3,0
6,Boxing,"Congo, Dem Rep",-4.19,15.19,1,0
6,Boxing,Cuba,23.07,-82.25,7,4
6,Boxing,Czech Republic,50.06,14.26,1,0
6,Boxing,Denmark,55.43,12.34,1,0
6,Boxing,Dominican Republic,18.3,-69.57,3,0
6,Boxing,Ecuador,-0.14,-78.3,7,0
6,Boxing,Egypt,30.2,31.13,5,0
6,Boxing,France,48.5,2.2,4,0
6,Boxing,Gabon,0.3,9.25,2,0
6,Boxing,Germany,52.32,13.25,4,0
6,Boxing,Ghana,5.33,-0.15,3,0
6,Boxing,Honduras,14.05,-87.14,1,0
6,Boxing,Hungary,47.3,19.03,3,0
6,Boxing,India,28.37,77.13,8,1
6,Boxing,Iran,35.4,51.26,3,0
6,Boxing,Iraq,33.2,44.26,1,0
6,Boxing,Ireland,53.2,-6.15,5,4
6,Boxing,Italy,41.48,12.36,7,3
6,Boxing,Japan,35.4,139.45,4,2
6,Boxing,Jordan,31.57,35.56,1,0
6,Boxing,Kazakhstan,43.19,76.55,11,4
6,Boxing,Kenya,-1.17,36.49,2,0
6,Boxing,"Korea, North",39,125.47,2,0
6,Boxing,"Korea, South",37.3,127,2,1
6,Boxing,Lithuania,54.4,25.19,2,1
6,Boxing,Mauritius,-20.1,57.3,2,0
6,Boxing,Mexico,19.25,-99.1,2,0
6,Boxing,Moldova,47,28.5,1,0
6,Boxing,Mongolia,47.54,106.52,4,2
6,Boxing,Montenegro,42.47,19.28,1,0
6,Boxing,Morocco,34.02,-16.51,8,0
6,Boxing,Mozambique,25.58,32.35,1,0
6,Boxing,Namibia,-22.34,17.06,2,0
6,Boxing,New Zealand,-41.17,174.47,2,0
6,Boxing,Nicaragua,12.06,-86.18,1,0
6,Boxing,Niger,13.32,2.05,1,0
6,Boxing,Nigeria,6.27,3.28,3,0
6,Boxing,Panama,8.58,-79.32,1,0
6,Boxing,Philippines,14.37,120.58,1,0
6,Boxing,Poland,52.15,21,1,0
6,Boxing,Puerto Rico,18.28,-6.07,5,0
6,Boxing,Romania,44.25,26.07,2,0
6,Boxing,Russia,55.45,37.42,9,6
6,Boxing,Serbia,44.48,20.28,1,0
6,Boxing,Seychelles,-4.38,55.28,1,0
6,Boxing,South Africa,-25.45,28.12,2,0
6,Boxing,Spain,40.25,-3.43,2,0
6,Boxing,Sweden,59.2,1.03,3,0
6,Boxing,Syria,33.3,36.19,1,0
6,Boxing,Tajikistan,38.38,68.51,4,1
6,Boxing,Tanzania,-6.1,35.4,1,0
6,Boxing,Thailand,13.44,100.3,3,1
6,Boxing,Trinidad and Tobago,10.38,-61.31,1,0
6,Boxing,Tunisia,36.48,10.11,4,0
6,Boxing,Turkey,39.55,32.5,6,0
6,Boxing,Turkmenistan,37.58,58.24,2,0
6,Boxing,Ukraine,50.25,30.3,6,5
6,Boxing,United Kingdom,51.3,-0.1,9,5
6,Boxing,United States,38.55,-77,12,2
6,Boxing,Uzbekistan,41.16,69.13,4,1
6,Boxing,Venezuela,10.35,-66.56,3,0
6,Boxing,Zambia,-15.26,28.2,1,0
9,Diving,Australia,-35.18,149.08,9,1
9,Diving,Belarus,53.55,27.33,2,0
9,Diving,Brazil,-15.45,-47.57,3,0
9,Diving,Canada,45.25,-75.43,9,2
9,Diving,China,39.55,116.26,11,10
9,Diving,Colombia,4.38,-74.05,2,0
9,Diving,Cuba,23.07,-82.25,3,0
9,Diving,France,48.5,2.2,5,0
9,Diving,Germany,52.32,13.25,8,0
9,Diving,Greece,38,23.44,1,0
9,Diving,Hungary,47.3,19.03,2,0
9,Diving,Italy,41.48,12.36,8,0
9,Diving,Japan,35.4,139.45,1,0
9,Diving,"Korea, North",39,125.47,3,0
9,Diving,"Korea, South",37.3,127,2,0
9,Diving,Malaysia,3.08,101.42,8,1
9,Diving,Mexico,19.25,-99.1,10,3
9,Diving,Norway,59.55,10.45,1,0
9,Diving,Russia,55.45,37.42,7,2
9,Diving,Spain,40.25,-3.43,2,0
9,Diving,Sweden,59.2,1.03,2,0
9,Diving,Ukraine,50.25,30.3,9,0
9,Diving,United Kingdom,51.3,-0.1,11,1
9,Diving,United States,38.55,-77,11,4
9,Diving,Venezuela,10.35,-66.56,3,0
10,Equestrian,Argentina,-34.4,-58.3,2,0
10,Equestrian,Australia,-35.18,149.08,11,0
10,Equestrian,Austria,48.13,16.22,3,0
10,Equestrian,Belarus,53.55,27.33,2,0
10,Equestrian,Belgium,50.5,4.21,10,0
10,Equestrian,Bermuda,32.18,-64.48,1,0
10,Equestrian,Brazil,-15.45,-47.57,5,0
10,Equestrian,Canada,45.25,-75.43,12,0
10,Equestrian,Chile,-50.46,-75.26,4,0
10,Equestrian,Colombia,4.38,-74.05,2,0
10,Equestrian,Denmark,55.43,12.34,4,0
10,Equestrian,Ecuador,-0.14,-78.3,1,0
10,Equestrian,Egypt,30.2,31.13,1,0
10,Equestrian,Finland,60.08,25,2,0
10,Equestrian,France,48.5,2.2,10,0
10,Equestrian,Germany,52.32,13.25,13,4
10,Equestrian,Ireland,53.2,-6.15,8,1
10,Equestrian,Italy,41.48,12.36,2,0
